YEAR,DOY,DOY_INT,PATH,USER,AREA,PIXELCOUNT,KC_COLD,KC_CLD_PCT,KC_HOT,KC_HOT_PCT,TS_COLD,TS_HOT,DT,NDVI_COLD,NDVI_HOT
2006,288,288,043,MB,MASON/SMITH,40111,1.04999995232,7.50417995453,0.10000000149,1.32632005215,279.037994385,301.600006104,22.5617008209,0.603956997395,0.116054996848
2006,336,336,043,MB,MASON/SMITH,122198,1.04999995232,4.09908008575,0.10000000149,0.0581023991108,276.455993652,285.194000244,8.73758029938,0.756385028362,0.093570202589
2008,159,159,042,JH,FALLON/MASON,159637,1.04999995232,0.150968000293,0.10000000149,9.03925991058,294.509002686,317.489990234,22.9806995392,0.686293005943,0.170581996441
2008,175,175,042,JH,FALLON/MASON,156355,1.04999995232,0.250072002411,0.10000000149,1.11157000065,297.983001709,331.449005127,33.4659004211,0.72839397192,0.153605997562
2008,191,191,042,JH,FALLON/MASON,157015,1.04999995232,3.35255002975,0.10000000149,6.37772989273,299.986999512,326.097991943,26.1114006042,0.795014977455,0.133944004774
2008,207,207,042,JH,FALLON/MASON,156328,1.04999995232,1.98045003414,0.10000000149,6.55481004715,301.468994141,330.230987549,28.7619991302,0.823489010334,0.136915996671
2008,223,223,042,JH,FALLON/MASON,155104,1.04999995232,0.503533005714,0.10000000149,4.60980987549,300.976989746,328.592987061,27.6161003113,0.759389996529,0.113811001182
2008,239,239,042,JH,FALLON/MASON,154476,1.04999995232,0.00841554999352,0.10000000149,3.84525990486,298.029998779,319.692993164,21.6623001099,0.721458017826,0.113553002477
2008,255,255,042,JH,FALLON/MASON,156894,1.04999995232,0.0968806967139,0.10000000149,10.0437002182,294.916992188,316.605987549,21.6888999939,0.826651990414,0.13999299705
2008,271,271,042,JH,FALLON/MASON,158537,1.04999995232,1.7907500267,0.10000000149,9.20668029785,295.947998047,314.808990479,18.8617992401,0.810868024826,0.174646005034
